id_venta,fecha,cliente,producto,cantidad,importe,medio_pago
V-27336,2026-05-28,Comercial Andrade,Toner HP,17,5132.36,tarjeta
V-27337,2026-05-01,Garcia SA,Servicio mensual,18,5269.37,efectivo
V-27338,2026-05-02,Juan Perez,Cuaderno,19,5406.38,transferencia
V-27339,2026-05-03,Marta Gomez,Mouse inalambrico,20,5543.39,tarjeta
V-27340,2026-05-04,Kiosco El Sol,Servicio de consultoria,1,5680.40,efectivo
V-27341,2026-05-05,Ferreteria Nuñez,Toner HP,2,5817.41,transferencia
V-27342,2026-05-06,Estudio Contable RyR,Servicio mensual,3,5954.42,tarjeta
V-27343,2026-05-07,Bar La Esquina,Cuaderno,4,6091.43,efectivo
V-27344,2026-05-08,Distribuidora Sur,Mouse inalambrico,5,6228.44,transferencia
V-27345,2026-05-09,Panaderia Ortiz,Servicio de consultoria,6,6365.45,tarjeta
V-27346,2026-05-10,Optica Vision,Toner HP,7,6502.46,efectivo
V-27347,2026-05-11,Tech Solutions,Servicio mensual,8,6639.47,transferencia
V-27348,2026-05-12,Farmacia Central,Cuaderno,9,6776.48,tarjeta
V-27349,2026-05-13,Hotel Plaza,Mouse inalambrico,10,6913.49,efectivo
V-27350,2026-05-14,Comercial Andrade,Servicio de consultoria,11,7050.50,transferencia
V-27351,2026-05-15,Garcia SA,Toner HP,12,7187.51,tarjeta
V-27352,2026-05-16,Juan Perez,Servicio mensual,13,7324.52,efectivo
V-27353,2026-05-17,Marta Gomez,Cuaderno,14,7461.53,transferencia
V-27354,2026-05-18,Kiosco El Sol,Mouse inalambrico,15,7598.54,tarjeta
V-27355,2026-05-19,Ferreteria Nuñez,Servicio de consultoria,16,7735.55,efectivo
V-27356,2026-05-20,Estudio Contable RyR,Toner HP,17,7872.56,transferencia
V-27357,2026-05-21,Bar La Esquina,Servicio mensual,18,8009.57,tarjeta
V-27358,2026-05-22,Distribuidora Sur,Cuaderno,19,8146.58,efectivo
V-27359,2026-05-23,Panaderia Ortiz,Mouse inalambrico,20,8283.59,transferencia
V-27360,2026-05-24,Optica Vision,Servicio de consultoria,1,8420.60,tarjeta
V-27361,2026-05-25,Tech Solutions,Toner HP,2,8557.61,efectivo
V-27362,2026-05-26,Farmacia Central,Servicio mensual,3,8694.62,transferencia
V-27363,2026-05-27,Hotel Plaza,Cuaderno,4,8831.63,tarjeta
V-27364,2026-05-28,Comercial Andrade,Mouse inalambrico,5,8968.64,efectivo
V-27365,2026-05-01,Garcia SA,Servicio de consultoria,6,9105.65,transferencia
V-27366,2026-05-02,Juan Perez,Toner HP,7,9242.66,tarjeta
V-27367,2026-05-03,Marta Gomez,Servicio mensual,8,9379.67,efectivo
V-27368,2026-05-04,Kiosco El Sol,Cuaderno,9,9516.68,transferencia
V-27369,2026-05-05,Ferreteria Nuñez,Mouse inalambrico,10,9653.69,tarjeta
V-27370,2026-05-06,Estudio Contable RyR,Servicio de consultoria,11,9790.70,efectivo
V-27371,2026-05-07,Bar La Esquina,Toner HP,12,9927.71,transferencia
V-27372,2026-05-08,Distribuidora Sur,Servicio mensual,13,10064.72,tarjeta
V-27373,2026-05-09,Panaderia Ortiz,Cuaderno,14,10201.73,efectivo
V-27374,2026-05-10,Optica Vision,Mouse inalambrico,15,10338.74,transferencia
V-27375,2026-05-11,Tech Solutions,Servicio de consultoria,16,10475.75,tarjeta
V-27376,2026-05-12,Farmacia Central,Toner HP,17,10612.76,efectivo
V-27377,2026-05-13,Hotel Plaza,Servicio mensual,18,10749.77,transferencia
V-27378,2026-05-14,Comercial Andrade,Cuaderno,19,10886.78,tarjeta
V-27379,2026-05-15,Garcia SA,Mouse inalambrico,20,11023.79,efectivo
V-27380,2026-05-16,Juan Perez,Servicio de consultoria,1,11160.80,transferencia
V-27381,2026-05-17,Marta Gomez,Toner HP,2,11297.81,tarjeta
V-27382,2026-05-18,Kiosco El Sol,Servicio mensual,3,11434.82,efectivo
V-27383,2026-05-19,Ferreteria Nuñez,Cuaderno,4,11571.83,transferencia
V-27384,2026-05-20,Estudio Contable RyR,Mouse inalambrico,5,11708.84,tarjeta
V-27385,2026-05-21,Bar La Esquina,Servicio de consultoria,6,11845.85,efectivo
V-27386,2026-05-22,Distribuidora Sur,Toner HP,7,11982.86,transferencia
V-27387,2026-05-23,Panaderia Ortiz,Servicio mensual,8,12119.87,tarjeta
V-27388,2026-05-24,Optica Vision,Cuaderno,9,12256.88,efectivo
V-27389,2026-05-25,Tech Solutions,Mouse inalambrico,10,12393.89,transferencia
V-27390,2026-05-26,Farmacia Central,Servicio de consultoria,11,12530.90,tarjeta
V-27391,2026-05-27,Hotel Plaza,Toner HP,12,12667.91,efectivo
V-27392,2026-05-28,Comercial Andrade,Servicio mensual,13,12804.92,transferencia
V-27393,2026-05-01,Garcia SA,Cuaderno,14,12941.93,tarjeta
V-27394,2026-05-02,Juan Perez,Mouse inalambrico,15,13078.94,efectivo
V-27395,2026-05-03,Marta Gomez,Servicio de consultoria,16,13215.95,transferencia
V-27396,2026-05-04,Kiosco El Sol,Toner HP,17,13352.96,tarjeta
V-27397,2026-05-05,Ferreteria Nuñez,Servicio mensual,18,13489.97,efectivo
V-27398,2026-05-06,Estudio Contable RyR,Cuaderno,19,13626.98,transferencia
V-27399,2026-05-07,Bar La Esquina,Mouse inalambrico,20,13763.99,tarjeta
V-27400,2026-05-08,Distribuidora Sur,Servicio de consultoria,1,13900.00,efectivo
V-27401,2026-05-09,Panaderia Ortiz,Toner HP,2,14037.01,transferencia
V-27402,2026-05-10,Optica Vision,Servicio mensual,3,14174.02,tarjeta
V-27403,2026-05-11,Tech Solutions,Cuaderno,4,14311.03,efectivo
V-27404,2026-05-12,Farmacia Central,Mouse inalambrico,5,14448.04,transferencia
V-27405,2026-05-13,Hotel Plaza,Servicio de consultoria,6,14585.05,tarjeta
V-27406,2026-05-14,Comercial Andrade,Toner HP,7,14722.06,efectivo
V-27407,2026-05-15,Garcia SA,Servicio mensual,8,14859.07,transferencia
V-27408,2026-05-16,Juan Perez,Cuaderno,9,14996.08,tarjeta
V-27409,2026-05-17,Marta Gomez,Mouse inalambrico,10,15133.09,efectivo
V-27410,2026-05-18,Kiosco El Sol,Servicio de consultoria,11,15270.10,transferencia
V-27411,2026-05-19,Ferreteria Nuñez,Toner HP,12,15407.11,tarjeta
V-27412,2026-05-20,Estudio Contable RyR,Servicio mensual,13,15544.12,efectivo
V-27413,2026-05-21,Bar La Esquina,Cuaderno,14,15681.13,transferencia
V-27414,2026-05-22,Distribuidora Sur,Mouse inalambrico,15,15818.14,tarjeta
V-27415,2026-05-23,Panaderia Ortiz,Servicio de consultoria,16,15955.15,efectivo
V-27416,2026-05-24,Optica Vision,Toner HP,17,16092.16,transferencia
V-27417,2026-05-25,Tech Solutions,Servicio mensual,18,16229.17,tarjeta
V-27418,2026-05-26,Farmacia Central,Cuaderno,19,16366.18,efectivo
V-27419,2026-05-27,Hotel Plaza,Mouse inalambrico,20,16503.19,transferencia
V-27420,2026-05-28,Comercial Andrade,Servicio de consultoria,1,16640.20,tarjeta
V-27421,2026-05-01,Garcia SA,Toner HP,2,16777.21,efectivo
V-27422,2026-05-02,Juan Perez,Servicio mensual,3,16914.22,transferencia
V-27423,2026-05-03,Marta Gomez,Cuaderno,4,17051.23,tarjeta
V-27424,2026-05-04,Kiosco El Sol,Mouse inalambrico,5,17188.24,efectivo
V-27425,2026-05-05,Ferreteria Nuñez,Servicio de consultoria,6,17325.25,transferencia
V-27426,2026-05-06,Estudio Contable RyR,Toner HP,7,17462.26,tarjeta
V-27427,2026-05-07,Bar La Esquina,Servicio mensual,8,17599.27,efectivo
V-27428,2026-05-08,Distribuidora Sur,Cuaderno,9,17736.28,transferencia
V-27429,2026-05-09,Panaderia Ortiz,Mouse inalambrico,10,17873.29,tarjeta
V-27430,2026-05-10,Optica Vision,Servicio de consultoria,11,18010.30,efectivo
V-27431,2026-05-11,Tech Solutions,Toner HP,12,18147.31,transferencia
V-27432,2026-05-12,Farmacia Central,Servicio mensual,13,18284.32,tarjeta
V-27433,2026-05-13,Hotel Plaza,Cuaderno,14,18421.33,efectivo
V-27434,2026-05-14,Comercial Andrade,Mouse inalambrico,15,18558.34,transferencia
V-27435,2026-05-15,Garcia SA,Servicio de consultoria,16,18695.35,tarjeta
V-27436,2026-05-16,Juan Perez,Toner HP,17,18832.36,efectivo
V-27437,2026-05-17,Marta Gomez,Servicio mensual,18,18969.37,transferencia
V-27438,2026-05-18,Kiosco El Sol,Cuaderno,19,19106.38,tarjeta
V-27439,2026-05-19,Ferreteria Nuñez,Mouse inalambrico,20,19243.39,efectivo
V-27440,2026-05-20,Estudio Contable RyR,Servicio de consultoria,1,19380.40,transferencia
V-27441,2026-05-21,Bar La Esquina,Toner HP,2,19517.41,tarjeta
V-27442,2026-05-22,Distribuidora Sur,Servicio mensual,3,19654.42,efectivo
V-27443,2026-05-23,Panaderia Ortiz,Cuaderno,4,19791.43,transferencia
V-27444,2026-05-24,Optica Vision,Mouse inalambrico,5,19928.44,tarjeta
V-27445,2026-05-25,Tech Solutions,Servicio de consultoria,6,20065.45,efectivo
V-27446,2026-05-26,Farmacia Central,Toner HP,7,20202.46,transferencia
V-27447,2026-05-27,Hotel Plaza,Servicio mensual,8,20339.47,tarjeta
V-27448,2026-05-28,Comercial Andrade,Cuaderno,9,20476.48,efectivo
V-27449,2026-05-01,Garcia SA,Mouse inalambrico,10,20613.49,transferencia
V-27450,2026-05-02,Juan Perez,Servicio de consultoria,11,20750.50,tarjeta
V-27451,2026-05-03,Marta Gomez,Toner HP,12,20887.51,efectivo
V-27452,2026-05-04,Kiosco El Sol,Servicio mensual,13,21024.52,transferencia
V-27453,2026-05-05,Ferreteria Nuñez,Cuaderno,14,21161.53,tarjeta
V-27454,2026-05-06,Estudio Contable RyR,Mouse inalambrico,15,21298.54,efectivo
V-27455,2026-05-07,Bar La Esquina,Servicio de consultoria,16,21435.55,transferencia
V-27456,2026-05-08,Distribuidora Sur,Toner HP,17,21572.56,tarjeta
V-27457,2026-05-09,Panaderia Ortiz,Servicio mensual,18,21709.57,efectivo
V-27458,2026-05-10,Optica Vision,Cuaderno,19,21846.58,transferencia
V-27459,2026-05-11,Tech Solutions,Mouse inalambrico,20,21983.59,tarjeta
V-27460,2026-05-12,Farmacia Central,Servicio de consultoria,1,22120.60,efectivo
V-27461,2026-05-13,Hotel Plaza,Toner HP,2,22257.61,transferencia
V-27462,2026-05-14,Comercial Andrade,Servicio mensual,3,22394.62,tarjeta
V-27463,2026-05-15,Garcia SA,Cuaderno,4,22531.63,efectivo
V-27464,2026-05-16,Juan Perez,Mouse inalambrico,5,22668.64,transferencia
V-27465,2026-05-17,Marta Gomez,Servicio de consultoria,6,22805.65,tarjeta
V-27466,2026-05-18,Kiosco El Sol,Toner HP,7,22942.66,efectivo
V-27467,2026-05-19,Ferreteria Nuñez,Servicio mensual,8,23079.67,transferencia
V-27468,2026-05-20,Estudio Contable RyR,Cuaderno,9,23216.68,tarjeta
V-27469,2026-05-21,Bar La Esquina,Mouse inalambrico,10,23353.69,efectivo
V-27470,2026-05-22,Distribuidora Sur,Servicio de consultoria,11,23490.70,transferencia
V-27471,2026-05-23,Panaderia Ortiz,Toner HP,12,23627.71,tarjeta
V-27472,2026-05-24,Optica Vision,Servicio mensual,13,23764.72,efectivo
V-27473,2026-05-25,Tech Solutions,Cuaderno,14,23901.73,transferencia
V-27474,2026-05-26,Farmacia Central,Mouse inalambrico,15,24038.74,tarjeta
V-27475,2026-05-27,Hotel Plaza,Servicio de consultoria,16,24175.75,efectivo
V-27476,2026-05-28,Comercial Andrade,Toner HP,17,24312.76,transferencia
V-27477,2026-05-01,Garcia SA,Servicio mensual,18,24449.77,tarjeta
V-27478,2026-05-02,Juan Perez,Cuaderno,19,24586.78,efectivo
V-27479,2026-05-03,Marta Gomez,Mouse inalambrico,20,24723.79,transferencia
V-27480,2026-05-04,Kiosco El Sol,Servicio de consultoria,1,24860.80,tarjeta
V-27481,2026-05-05,Ferreteria Nuñez,Toner HP,2,24997.81,efectivo
V-27482,2026-05-06,Estudio Contable RyR,Servicio mensual,3,25134.82,transferencia
V-27483,2026-05-07,Bar La Esquina,Cuaderno,4,25271.83,tarjeta
V-27484,2026-05-08,Distribuidora Sur,Mouse inalambrico,5,25408.84,efectivo
V-27485,2026-05-09,Panaderia Ortiz,Servicio de consultoria,6,25545.85,transferencia
V-27486,2026-05-10,Optica Vision,Toner HP,7,25682.86,tarjeta
V-27487,2026-05-11,Tech Solutions,Servicio mensual,8,25819.87,efectivo
V-27488,2026-05-12,Farmacia Central,Cuaderno,9,25956.88,transferencia
V-27489,2026-05-13,Hotel Plaza,Mouse inalambrico,10,26093.89,tarjeta
V-27490,2026-05-14,Comercial Andrade,Servicio de consultoria,11,26230.90,efectivo
V-27491,2026-05-15,Garcia SA,Toner HP,12,26367.91,transferencia
V-27492,2026-05-16,Juan Perez,Servicio mensual,13,26504.92,tarjeta
V-27493,2026-05-17,Marta Gomez,Cuaderno,14,26641.93,efectivo
V-27494,2026-05-18,Kiosco El Sol,Mouse inalambrico,15,26778.94,transferencia
V-27495,2026-05-19,Ferreteria Nuñez,Servicio de consultoria,16,26915.95,tarjeta
V-27496,2026-05-20,Estudio Contable RyR,Toner HP,17,27052.96,efectivo
V-27497,2026-05-21,Bar La Esquina,Servicio mensual,18,27189.97,transferencia
V-27498,2026-05-22,Distribuidora Sur,Cuaderno,19,27326.98,tarjeta
V-27499,2026-05-23,Panaderia Ortiz,Mouse inalambrico,20,27463.99,efectivo
V-27500,2026-05-24,Optica Vision,Servicio de consultoria,1,27600.00,transferencia
V-27501,2026-05-25,Tech Solutions,Toner HP,2,27737.01,tarjeta
V-27502,2026-05-26,Farmacia Central,Servicio mensual,3,27874.02,efectivo
V-27503,2026-05-27,Hotel Plaza,Cuaderno,4,28011.03,transferencia
V-27504,2026-05-28,Comercial Andrade,Mouse inalambrico,5,28148.04,tarjeta
V-27505,2026-05-01,Garcia SA,Servicio de consultoria,6,28285.05,efectivo
V-27506,2026-05-02,Juan Perez,Toner HP,7,28422.06,transferencia
V-27507,2026-05-03,Marta Gomez,Servicio mensual,8,28559.07,tarjeta
V-27508,2026-05-04,Kiosco El Sol,Cuaderno,9,28696.08,efectivo
V-27509,2026-05-05,Ferreteria Nuñez,Mouse inalambrico,10,28833.09,transferencia
V-27510,2026-05-06,Estudio Contable RyR,Servicio de consultoria,11,28970.10,tarjeta
V-27511,2026-05-07,Bar La Esquina,Toner HP,12,29107.11,efectivo
V-27512,2026-05-08,Distribuidora Sur,Servicio mensual,13,29244.12,transferencia
V-27513,2026-05-09,Panaderia Ortiz,Cuaderno,14,29381.13,tarjeta
V-27514,2026-05-10,Optica Vision,Mouse inalambrico,15,29518.14,efectivo
V-27515,2026-05-11,Tech Solutions,Servicio de consultoria,16,29655.15,transferencia
V-27516,2026-05-12,Farmacia Central,Toner HP,17,29792.16,tarjeta
V-27517,2026-05-13,Hotel Plaza,Servicio mensual,18,29929.17,efectivo
V-27518,2026-05-14,Comercial Andrade,Cuaderno,19,30066.18,transferencia
V-27519,2026-05-15,Garcia SA,Mouse inalambrico,20,30203.19,tarjeta
V-27520,2026-05-16,Juan Perez,Servicio de consultoria,1,30340.20,efectivo
V-27521,2026-05-17,Marta Gomez,Toner HP,2,30477.21,transferencia
V-27522,2026-05-18,Kiosco El Sol,Servicio mensual,3,30614.22,tarjeta
V-27523,2026-05-19,Ferreteria Nuñez,Cuaderno,4,30751.23,efectivo
V-27524,2026-05-20,Estudio Contable RyR,Mouse inalambrico,5,30888.24,transferencia
V-27525,2026-05-21,Bar La Esquina,Servicio de consultoria,6,31025.25,tarjeta
V-27526,2026-05-22,Distribuidora Sur,Toner HP,7,31162.26,efectivo
V-27527,2026-05-23,Panaderia Ortiz,Servicio mensual,8,31299.27,transferencia
V-27528,2026-05-24,Optica Vision,Cuaderno,9,31436.28,tarjeta
V-27529,2026-05-25,Tech Solutions,Mouse inalambrico,10,31573.29,efectivo
V-27530,2026-05-26,Farmacia Central,Servicio de consultoria,11,31710.30,transferencia
V-27531,2026-05-27,Hotel Plaza,Toner HP,12,31847.31,tarjeta
V-27532,2026-05-28,Comercial Andrade,Servicio mensual,13,31984.32,efectivo
V-27533,2026-05-01,Garcia SA,Cuaderno,14,32121.33,transferencia
V-27534,2026-05-02,Juan Perez,Mouse inalambrico,15,32258.34,tarjeta
V-27535,2026-05-03,Marta Gomez,Servicio de consultoria,16,32395.35,efectivo
V-27536,2026-05-04,Kiosco El Sol,Toner HP,17,32532.36,transferencia
V-27537,2026-05-05,Ferreteria Nuñez,Servicio mensual,18,32669.37,tarjeta
V-27538,2026-05-06,Estudio Contable RyR,Cuaderno,19,32806.38,efectivo
V-27539,2026-05-07,Bar La Esquina,Mouse inalambrico,20,32943.39,transferencia
V-27540,2026-05-08,Distribuidora Sur,Servicio de consultoria,1,33080.40,tarjeta
V-27541,2026-05-09,Panaderia Ortiz,Toner HP,2,33217.41,efectivo
V-27542,2026-05-10,Optica Vision,Servicio mensual,3,33354.42,transferencia
V-27543,2026-05-11,Tech Solutions,Cuaderno,4,33491.43,tarjeta
V-27544,2026-05-12,Farmacia Central,Mouse inalambrico,5,33628.44,efectivo
V-27545,2026-05-13,Hotel Plaza,Servicio de consultoria,6,33765.45,transferencia
V-27546,2026-05-14,Comercial Andrade,Toner HP,7,33902.46,tarjeta
V-27547,2026-05-15,Garcia SA,Servicio mensual,8,34039.47,efectivo
V-27548,2026-05-16,Juan Perez,Cuaderno,9,34176.48,transferencia
V-27549,2026-05-17,Marta Gomez,Mouse inalambrico,10,34313.49,tarjeta
V-27550,2026-05-18,Kiosco El Sol,Servicio de consultoria,11,34450.50,efectivo
V-27551,2026-05-19,Ferreteria Nuñez,Toner HP,12,34587.51,transferencia
V-27552,2026-05-20,Estudio Contable RyR,Servicio mensual,13,34724.52,tarjeta
V-27553,2026-05-21,Bar La Esquina,Cuaderno,14,34861.53,efectivo
V-27554,2026-05-22,Distribuidora Sur,Mouse inalambrico,15,34998.54,transferencia
V-27555,2026-05-23,Panaderia Ortiz,Servicio de consultoria,16,35135.55,tarjeta
V-27556,2026-05-24,Optica Vision,Toner HP,17,35272.56,efectivo
V-27557,2026-05-25,Tech Solutions,Servicio mensual,18,35409.57,transferencia
V-27558,2026-05-26,Farmacia Central,Cuaderno,19,35546.58,tarjeta
V-27559,2026-05-27,Hotel Plaza,Mouse inalambrico,20,35683.59,efectivo
V-27560,2026-05-28,Comercial Andrade,Servicio de consultoria,1,35820.60,transferencia
V-27561,2026-05-01,Garcia SA,Toner HP,2,35957.61,tarjeta
V-27562,2026-05-02,Juan Perez,Servicio mensual,3,36094.62,efectivo
V-27563,2026-05-03,Marta Gomez,Cuaderno,4,36231.63,transferencia
V-27564,2026-05-04,Kiosco El Sol,Mouse inalambrico,5,36368.64,tarjeta
V-27565,2026-05-05,Ferreteria Nuñez,Servicio de consultoria,6,36505.65,efectivo
V-27566,2026-05-06,Estudio Contable RyR,Toner HP,7,36642.66,transferencia
V-27567,2026-05-07,Bar La Esquina,Servicio mensual,8,36779.67,tarjeta
V-27568,2026-05-08,Distribuidora Sur,Cuaderno,9,36916.68,efectivo
V-27569,2026-05-09,Panaderia Ortiz,Mouse inalambrico,10,37053.69,transferencia
V-27570,2026-05-10,Optica Vision,Servicio de consultoria,11,37190.70,tarjeta
V-27571,2026-05-11,Tech Solutions,Toner HP,12,37327.71,efectivo
V-27572,2026-05-12,Farmacia Central,Servicio mensual,13,37464.72,transferencia
V-27573,2026-05-13,Hotel Plaza,Cuaderno,14,37601.73,tarjeta
V-27574,2026-05-14,Comercial Andrade,Mouse inalambrico,15,37738.74,efectivo
V-27575,2026-05-15,Garcia SA,Servicio de consultoria,16,37875.75,transferencia
V-27576,2026-05-16,Juan Perez,Toner HP,17,38012.76,tarjeta
V-27577,2026-05-17,Marta Gomez,Servicio mensual,18,38149.77,efectivo
V-27578,2026-05-18,Kiosco El Sol,Cuaderno,19,38286.78,transferencia
V-27579,2026-05-19,Ferreteria Nuñez,Mouse inalambrico,20,38423.79,tarjeta
V-27580,2026-05-20,Estudio Contable RyR,Servicio de consultoria,1,38560.80,efectivo
V-27581,2026-05-21,Bar La Esquina,Toner HP,2,38697.81,transferencia
V-27582,2026-05-22,Distribuidora Sur,Servicio mensual,3,38834.82,tarjeta
V-27583,2026-05-23,Panaderia Ortiz,Cuaderno,4,38971.83,efectivo
V-27584,2026-05-24,Optica Vision,Mouse inalambrico,5,39108.84,transferencia
V-27585,2026-05-25,Tech Solutions,Servicio de consultoria,6,39245.85,tarjeta
V-27586,2026-05-26,Farmacia Central,Toner HP,7,39382.86,efectivo
V-27587,2026-05-27,Hotel Plaza,Servicio mensual,8,39519.87,transferencia
V-27588,2026-05-28,Comercial Andrade,Cuaderno,9,39656.88,tarjeta
V-27589,2026-05-01,Garcia SA,Mouse inalambrico,10,39793.89,efectivo
V-27590,2026-05-02,Juan Perez,Servicio de consultoria,11,39930.90,transferencia
V-27591,2026-05-03,Marta Gomez,Toner HP,12,40067.91,tarjeta
V-27592,2026-05-04,Kiosco El Sol,Servicio mensual,13,40204.92,efectivo
V-27593,2026-05-05,Ferreteria Nuñez,Cuaderno,14,40341.93,transferencia
V-27594,2026-05-06,Estudio Contable RyR,Mouse inalambrico,15,40478.94,tarjeta
V-27595,2026-05-07,Bar La Esquina,Servicio de consultoria,16,40615.95,efectivo
V-27596,2026-05-08,Distribuidora Sur,Toner HP,17,40752.96,transferencia
V-27597,2026-05-09,Panaderia Ortiz,Servicio mensual,18,40889.97,tarjeta
V-27598,2026-05-10,Optica Vision,Cuaderno,19,41026.98,efectivo
V-27599,2026-05-11,Tech Solutions,Mouse inalambrico,20,41163.99,transferencia
V-27600,2026-05-12,Farmacia Central,Servicio de consultoria,1,41300.00,tarjeta
V-27601,2026-05-13,Hotel Plaza,Toner HP,2,41437.01,efectivo
V-27602,2026-05-14,Comercial Andrade,Servicio mensual,3,41574.02,transferencia
V-27603,2026-05-15,Garcia SA,Cuaderno,4,41711.03,tarjeta
V-27604,2026-05-16,Juan Perez,Mouse inalambrico,5,41848.04,efectivo
V-27605,2026-05-17,Marta Gomez,Servicio de consultoria,6,41985.05,transferencia
V-27606,2026-05-18,Kiosco El Sol,Toner HP,7,42122.06,tarjeta
V-27607,2026-05-19,Ferreteria Nuñez,Servicio mensual,8,42259.07,efectivo
V-27608,2026-05-20,Estudio Contable RyR,Cuaderno,9,42396.08,transferencia
V-27609,2026-05-21,Bar La Esquina,Mouse inalambrico,10,42533.09,tarjeta
V-27610,2026-05-22,Distribuidora Sur,Servicio de consultoria,11,42670.10,efectivo
V-27611,2026-05-23,Panaderia Ortiz,Toner HP,12,42807.11,transferencia
V-27612,2026-05-24,Optica Vision,Servicio mensual,13,42944.12,tarjeta
V-27613,2026-05-25,Tech Solutions,Cuaderno,14,43081.13,efectivo
V-27614,2026-05-26,Farmacia Central,Mouse inalambrico,15,43218.14,transferencia
V-27615,2026-05-27,Hotel Plaza,Servicio de consultoria,16,43355.15,tarjeta
V-27616,2026-05-28,Comercial Andrade,Toner HP,17,43492.16,efectivo
V-27617,2026-05-01,Garcia SA,Servicio mensual,18,43629.17,transferencia
V-27618,2026-05-02,Juan Perez,Cuaderno,19,43766.18,tarjeta
V-27619,2026-05-03,Marta Gomez,Mouse inalambrico,20,43903.19,efectivo
V-27620,2026-05-04,Kiosco El Sol,Servicio de consultoria,1,44040.20,transferencia
V-27621,2026-05-05,Ferreteria Nuñez,Toner HP,2,44177.21,tarjeta
V-27622,2026-05-06,Estudio Contable RyR,Servicio mensual,3,44314.22,efectivo
V-27623,2026-05-07,Bar La Esquina,Cuaderno,4,44451.23,transferencia
V-27624,2026-05-08,Distribuidora Sur,Mouse inalambrico,5,44588.24,tarjeta
V-27625,2026-05-09,Panaderia Ortiz,Servicio de consultoria,6,44725.25,efectivo
V-27626,2026-05-10,Optica Vision,Toner HP,7,44862.26,transferencia
V-27627,2026-05-11,Tech Solutions,Servicio mensual,8,44999.27,tarjeta
V-27628,2026-05-12,Farmacia Central,Cuaderno,9,45136.28,efectivo
V-27629,2026-05-13,Hotel Plaza,Mouse inalambrico,10,45273.29,transferencia
V-27630,2026-05-14,Comercial Andrade,Servicio de consultoria,11,45410.30,tarjeta
V-27631,2026-05-15,Garcia SA,Toner HP,12,45547.31,efectivo
